"Sigla da IES"	"Instituição de Ensino"	"Código do Programa"	"Programa"	"Ano da Publicação"	"Título"	"Produção Glosada?"	"Ordem"	"Autor"	"Categoria"	"Tipo de Produção"	"Subtipo"	"Nome do Detalhamento"	"Valor do Detalhamento"	"Área de Concentração"	"Linha de Pesquisa"	"Projeto de Pesquisa"	"A Produção é vinculada a Trabalho de Conclusão?"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2019"	"META-ANALYSIS OF THE SENSITIVITY OF DECISION SUPPORT SYSTEMS IN DIAGNOSING DIABETIC RETINOPATHY"	"Não"	"13"	"JESSICA KATELYN DE SIQUEIRA VIEIRA"	"Participante Externo"	"BIBLIOGRÁFICA"	"ARTIGO EM PERIÓDICO"	""	""	"COMPUTAÇÃO APLICADA"	"INTELIGÊNCIA APLICADA"		"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2019"	"META-ANALYSIS OF THE SENSITIVITY OF DECISION SUPPORT SYSTEMS IN DIAGNOSING DIABETIC RETINOPATHY"	"Não"	"14"	"MARIA MARLENE DE SOUZA PIRES"	"Participante Externo"	"BIBLIOGRÁFICA"	"ARTIGO EM PERIÓDICO"	""	""	"COMPUTAÇÃO APLICADA"	"INTELIGÊNCIA APLICADA"		"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2019"	"META-ANALYSIS OF THE SENSITIVITY OF DECISION SUPPORT SYSTEMS IN DIAGNOSING DIABETIC RETINOPATHY"	"Não"	"15"	"EROS COMUNELLO"	"Docente"	"BIBLIOGRÁFICA"	"ARTIGO EM PERIÓDICO"	""	""	"COMPUTAÇÃO APLICADA"	"INTELIGÊNCIA APLICADA"		"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2019"	"META-ANALYSIS OF THE SENSITIVITY OF DECISION SUPPORT SYSTEMS IN DIAGNOSING DIABETIC RETINOPATHY"	"Não"	""	""	""	"BIBLIOGRÁFICA"	"ARTIGO EM PERIÓDICO"	"Cidade"	"-"	"COMPUTAÇÃO APLICADA"	"INTELIGÊNCIA APLICADA"		"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2019"	"META-ANALYSIS OF THE SENSITIVITY OF DECISION SUPPORT SYSTEMS IN DIAGNOSING DIABETIC RETINOPATHY"	"Não"	""	""	""	"BIBLIOGRÁFICA"	"ARTIGO EM PERIÓDICO"	"Divulgação"	"MEIO DIGITAL"	"COMPUTAÇÃO APLICADA"	"INTELIGÊNCIA APLICADA"		"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2019"	"META-ANALYSIS OF THE SENSITIVITY OF DECISION SUPPORT SYSTEMS IN DIAGNOSING DIABETIC RETINOPATHY"	"Não"	""	""	""	"BIBLIOGRÁFICA"	"ARTIGO EM PERIÓDICO"	"Fascículo"	"-"	"COMPUTAÇÃO APLICADA"	"INTELIGÊNCIA APLICADA"		"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2019"	"META-ANALYSIS OF THE SENSITIVITY OF DECISION SUPPORT SYSTEMS IN DIAGNOSING DIABETIC RETINOPATHY"	"Não"	""	""	""	"BIBLIOGRÁFICA"	"ARTIGO EM PERIÓDICO"	"Idioma"	"INGLES"	"COMPUTAÇÃO APLICADA"	"INTELIGÊNCIA APLICADA"		"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2019"	"META-ANALYSIS OF THE SENSITIVITY OF DECISION SUPPORT SYSTEMS IN DIAGNOSING DIABETIC RETINOPATHY"	"Não"	""	""	""	"BIBLIOGRÁFICA"	"ARTIGO EM PERIÓDICO"	"ISSN / Título do periódico"	"0926-9630 / (0926-9630) STUDIES IN HEALTH TECHNOLOGY AND INFORMATICS"	"COMPUTAÇÃO APLICADA"	"INTELIGÊNCIA APLICADA"		"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2019"	"META-ANALYSIS OF THE SENSITIVITY OF DECISION SUPPORT SYSTEMS IN DIAGNOSING DIABETIC RETINOPATHY"	"Não"	""	""	""	"BIBLIOGRÁFICA"	"ARTIGO EM PERIÓDICO"	"Natureza"	"Completo"	"COMPUTAÇÃO APLICADA"	"INTELIGÊNCIA APLICADA"		"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2019"	"META-ANALYSIS OF THE SENSITIVITY OF DECISION SUPPORT SYSTEMS IN DIAGNOSING DIABETIC RETINOPATHY"	"Não"	""	""	""	"BIBLIOGRÁFICA"	"ARTIGO EM PERIÓDICO"	"Nome da editora"	"-"	"COMPUTAÇÃO APLICADA"	"INTELIGÊNCIA APLICADA"		"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2019"	"META-ANALYSIS OF THE SENSITIVITY OF DECISION SUPPORT SYSTEMS IN DIAGNOSING DIABETIC RETINOPATHY"	"Não"	""	""	""	"BIBLIOGRÁFICA"	"ARTIGO EM PERIÓDICO"	"Número da página final"	"882"	"COMPUTAÇÃO APLICADA"	"INTELIGÊNCIA APLICADA"		"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2019"	"META-ANALYSIS OF THE SENSITIVITY OF DECISION SUPPORT SYSTEMS IN DIAGNOSING DIABETIC RETINOPATHY"	"Não"	""	""	""	"BIBLIOGRÁFICA"	"ARTIGO EM PERIÓDICO"	"Número da página inicial"	"878"	"COMPUTAÇÃO APLICADA"	"INTELIGÊNCIA APLICADA"		"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2019"	"META-ANALYSIS OF THE SENSITIVITY OF DECISION SUPPORT SYSTEMS IN DIAGNOSING DIABETIC RETINOPATHY"	"Não"	""	""	""	"BIBLIOGRÁFICA"	"ARTIGO EM PERIÓDICO"	"Número do DOI"	"10.3233/SHTI190349"	"COMPUTAÇÃO APLICADA"	"INTELIGÊNCIA APLICADA"		"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2019"	"META-ANALYSIS OF THE SENSITIVITY OF DECISION SUPPORT SYSTEMS IN DIAGNOSING DIABETIC RETINOPATHY"	"Não"	""	""	""	"BIBLIOGRÁFICA"	"ARTIGO EM PERIÓDICO"	"Observação"	"-"	"COMPUTAÇÃO APLICADA"	"INTELIGÊNCIA APLICADA"		"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2019"	"META-ANALYSIS OF THE SENSITIVITY OF DECISION SUPPORT SYSTEMS IN DIAGNOSING DIABETIC RETINOPATHY"	"Não"	""	""	""	"BIBLIOGRÁFICA"	"ARTIGO EM PERIÓDICO"	"Série"	"-"	"COMPUTAÇÃO APLICADA"	"INTELIGÊNCIA APLICADA"		"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2019"	"META-ANALYSIS OF THE SENSITIVITY OF DECISION SUPPORT SYSTEMS IN DIAGNOSING DIABETIC RETINOPATHY"	"Não"	""	""	""	"BIBLIOGRÁFICA"	"ARTIGO EM PERIÓDICO"	"URL"	"-"	"COMPUTAÇÃO APLICADA"	"INTELIGÊNCIA APLICADA"		"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2019"	"META-ANALYSIS OF THE SENSITIVITY OF DECISION SUPPORT SYSTEMS IN DIAGNOSING DIABETIC RETINOPATHY"	"Não"	""	""	""	"BIBLIOGRÁFICA"	"ARTIGO EM PERIÓDICO"	"URL do DOI"	"http://ebooks.iospress.nl/publication/52114"	"COMPUTAÇÃO APLICADA"	"INTELIGÊNCIA APLICADA"		"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2019"	"META-ANALYSIS OF THE SENSITIVITY OF DECISION SUPPORT SYSTEMS IN DIAGNOSING DIABETIC RETINOPATHY"	"Não"	""	""	""	"BIBLIOGRÁFICA"	"ARTIGO EM PERIÓDICO"	"Volume"	"264"	"COMPUTAÇÃO APLICADA"	"INTELIGÊNCIA APLICADA"		"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2019"	"MIXED-INTEGER BILINEAR AND PIECEWISE-LINEAR MODELS FOR DESIGNING SWITCHING STRATEGIES OF MULTILEVEL POWER CONVERTERS"	"Não"	"1"	"EDUARDO CAMPONOGARA"	"Participante Externo"	"BIBLIOGRÁFICA"	"ARTIGO EM PERIÓDICO"	""	""	"COMPUTAÇÃO APLICADA"	"SISTEMAS EMBARCADOS E DISTRIBUIDOS"		"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2019"	"MIXED-INTEGER BILINEAR AND PIECEWISE-LINEAR MODELS FOR DESIGNING SWITCHING STRATEGIES OF MULTILEVEL POWER CONVERTERS"	"Não"	"2"	"LAIO ORIEL SEMAN"	"Docente"	"BIBLIOGRÁFICA"	"ARTIGO EM PERIÓDICO"	""	""	"COMPUTAÇÃO APLICADA"	"SISTEMAS EMBARCADOS E DISTRIBUIDOS"		"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2019"	"MIXED-INTEGER BILINEAR AND PIECEWISE-LINEAR MODELS FOR DESIGNING SWITCHING STRATEGIES OF MULTILEVEL POWER CONVERTERS"	"Não"	"3"	"LUIZ CARLOS GILI"	"Participante Externo"	"BIBLIOGRÁFICA"	"ARTIGO EM PERIÓDICO"	""	""	"COMPUTAÇÃO APLICADA"	"SISTEMAS EMBARCADOS E DISTRIBUIDOS"		"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2019"	"MIXED-INTEGER BILINEAR AND PIECEWISE-LINEAR MODELS FOR DESIGNING SWITCHING STRATEGIES OF MULTILEVEL POWER CONVERTERS"	"Não"	""	""	""	"BIBLIOGRÁFICA"	"ARTIGO EM PERIÓDICO"	"Cidade"	"Amsterdam"	"COMPUTAÇÃO APLICADA"	"SISTEMAS EMBARCADOS E DISTRIBUIDOS"		"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2019"	"MIXED-INTEGER BILINEAR AND PIECEWISE-LINEAR MODELS FOR DESIGNING SWITCHING STRATEGIES OF MULTILEVEL POWER CONVERTERS"	"Não"	""	""	""	"BIBLIOGRÁFICA"	"ARTIGO EM PERIÓDICO"	"Divulgação"	"MEIO DIGITAL"	"COMPUTAÇÃO APLICADA"	"SISTEMAS EMBARCADOS E DISTRIBUIDOS"		"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2019"	"MIXED-INTEGER BILINEAR AND PIECEWISE-LINEAR MODELS FOR DESIGNING SWITCHING STRATEGIES OF MULTILEVEL POWER CONVERTERS"	"Não"	""	""	""	"BIBLIOGRÁFICA"	"ARTIGO EM PERIÓDICO"	"Fascículo"	"-"	"COMPUTAÇÃO APLICADA"	"SISTEMAS EMBARCADOS E DISTRIBUIDOS"		"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2019"	"MIXED-INTEGER BILINEAR AND PIECEWISE-LINEAR MODELS FOR DESIGNING SWITCHING STRATEGIES OF MULTILEVEL POWER CONVERTERS"	"Não"	""	""	""	"BIBLIOGRÁFICA"	"ARTIGO EM PERIÓDICO"	"Idioma"	"INGLES"	"COMPUTAÇÃO APLICADA"	"SISTEMAS EMBARCADOS E DISTRIBUIDOS"		"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2019"	"MIXED-INTEGER BILINEAR AND PIECEWISE-LINEAR MODELS FOR DESIGNING SWITCHING STRATEGIES OF MULTILEVEL POWER CONVERTERS"	"Não"	""	""	""	"BIBLIOGRÁFICA"	"ARTIGO EM PERIÓDICO"	"ISSN / Título do periódico"	"0045-7906 / (0045-7906) COMPUTERS & ELECTRICAL ENGINEERING"	"COMPUTAÇÃO APLICADA"	"SISTEMAS EMBARCADOS E DISTRIBUIDOS"		"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2019"	"MIXED-INTEGER BILINEAR AND PIECEWISE-LINEAR MODELS FOR DESIGNING SWITCHING STRATEGIES OF MULTILEVEL POWER CONVERTERS"	"Não"	""	""	""	"BIBLIOGRÁFICA"	"ARTIGO EM PERIÓDICO"	"Natureza"	"Completo"	"COMPUTAÇÃO APLICADA"	"SISTEMAS EMBARCADOS E DISTRIBUIDOS"		"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2019"	"MIXED-INTEGER BILINEAR AND PIECEWISE-LINEAR MODELS FOR DESIGNING SWITCHING STRATEGIES OF MULTILEVEL POWER CONVERTERS"	"Não"	""	""	""	"BIBLIOGRÁFICA"	"ARTIGO EM PERIÓDICO"	"Nome da editora"	"Elsevier"	"COMPUTAÇÃO APLICADA"	"SISTEMAS EMBARCADOS E DISTRIBUIDOS"		"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2019"	"MIXED-INTEGER BILINEAR AND PIECEWISE-LINEAR MODELS FOR DESIGNING SWITCHING STRATEGIES OF MULTILEVEL POWER CONVERTERS"	"Não"	""	""	""	"BIBLIOGRÁFICA"	"ARTIGO EM PERIÓDICO"	"Número da página final"	"108"	"COMPUTAÇÃO APLICADA"	"SISTEMAS EMBARCADOS E DISTRIBUIDOS"		"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2019"	"MIXED-INTEGER BILINEAR AND PIECEWISE-LINEAR MODELS FOR DESIGNING SWITCHING STRATEGIES OF MULTILEVEL POWER CONVERTERS"	"Não"	""	""	""	"BIBLIOGRÁFICA"	"ARTIGO EM PERIÓDICO"	"Número da página inicial"	"88"	"COMPUTAÇÃO APLICADA"	"SISTEMAS EMBARCADOS E DISTRIBUIDOS"		"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2019"	"MIXED-INTEGER BILINEAR AND PIECEWISE-LINEAR MODELS FOR DESIGNING SWITCHING STRATEGIES OF MULTILEVEL POWER CONVERTERS"	"Não"	""	""	""	"BIBLIOGRÁFICA"	"ARTIGO EM PERIÓDICO"	"Número do DOI"	"10.1016/j.compeleceng.2019.05.005"	"COMPUTAÇÃO APLICADA"	"SISTEMAS EMBARCADOS E DISTRIBUIDOS"		"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2019"	"MIXED-INTEGER BILINEAR AND PIECEWISE-LINEAR MODELS FOR DESIGNING SWITCHING STRATEGIES OF MULTILEVEL POWER CONVERTERS"	"Não"	""	""	""	"BIBLIOGRÁFICA"	"ARTIGO EM PERIÓDICO"	"Observação"	"-"	"COMPUTAÇÃO APLICADA"	"SISTEMAS EMBARCADOS E DISTRIBUIDOS"		"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2019"	"MIXED-INTEGER BILINEAR AND PIECEWISE-LINEAR MODELS FOR DESIGNING SWITCHING STRATEGIES OF MULTILEVEL POWER CONVERTERS"	"Não"	""	""	""	"BIBLIOGRÁFICA"	"ARTIGO EM PERIÓDICO"	"Série"	"-"	"COMPUTAÇÃO APLICADA"	"SISTEMAS EMBARCADOS E DISTRIBUIDOS"		"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2019"	"MIXED-INTEGER BILINEAR AND PIECEWISE-LINEAR MODELS FOR DESIGNING SWITCHING STRATEGIES OF MULTILEVEL POWER CONVERTERS"	"Não"	""	""	""	"BIBLIOGRÁFICA"	"ARTIGO EM PERIÓDICO"	"URL"	"-"	"COMPUTAÇÃO APLICADA"	"SISTEMAS EMBARCADOS E DISTRIBUIDOS"		"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2019"	"MIXED-INTEGER BILINEAR AND PIECEWISE-LINEAR MODELS FOR DESIGNING SWITCHING STRATEGIES OF MULTILEVEL POWER CONVERTERS"	"Não"	""	""	""	"BIBLIOGRÁFICA"	"ARTIGO EM PERIÓDICO"	"URL do DOI"	"http://dx.doi.org/10.1016/j.compeleceng.2019.05.005"	"COMPUTAÇÃO APLICADA"	"SISTEMAS EMBARCADOS E DISTRIBUIDOS"		"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2019"	"MIXED-INTEGER BILINEAR AND PIECEWISE-LINEAR MODELS FOR DESIGNING SWITCHING STRATEGIES OF MULTILEVEL POWER CONVERTERS"	"Não"	""	""	""	"BIBLIOGRÁFICA"	"ARTIGO EM PERIÓDICO"	"Volume"	"77"	"COMPUTAÇÃO APLICADA"	"SISTEMAS EMBARCADOS E DISTRIBUIDOS"		"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2019"	"MULTI-DEVICE NOTIFICATIONS: A COMPARISON BETWEEN MQTT AND COAP"	"Não"	"1"	"LUIS AUGUSTO SILVA"	"Egresso - null"	"BIBLIOGRÁFICA"	"TRABALHO EM ANAIS"	""	""	"COMPUTAÇÃO APLICADA"	"SISTEMAS EMBARCADOS E DISTRIBUIDOS"	"Control and history management based on the privacy of Ubiquitous environments."	"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2019"	"MULTI-DEVICE NOTIFICATIONS: A COMPARISON BETWEEN MQTT AND COAP"	"Não"	"2"	"GABRIEL DE MELLO"	"Sem Categoria"	"BIBLIOGRÁFICA"	"TRABALHO EM ANAIS"	""	""	"COMPUTAÇÃO APLICADA"	"SISTEMAS EMBARCADOS E DISTRIBUIDOS"	"Control and history management based on the privacy of Ubiquitous environments."	"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2019"	"MULTI-DEVICE NOTIFICATIONS: A COMPARISON BETWEEN MQTT AND COAP"	"Não"	"3"	"BRUNO A. DA SILVA"	"Sem Categoria"	"BIBLIOGRÁFICA"	"TRABALHO EM ANAIS"	""	""	"COMPUTAÇÃO APLICADA"	"SISTEMAS EMBARCADOS E DISTRIBUIDOS"	"Control and history management based on the privacy of Ubiquitous environments."	"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2019"	"MULTI-DEVICE NOTIFICATIONS: A COMPARISON BETWEEN MQTT AND COAP"	"Não"	"4"	"GABRIEL VILLARRUBIA GONZÁLEZ"	"Sem Categoria"	"BIBLIOGRÁFICA"	"TRABALHO EM ANAIS"	""	""	"COMPUTAÇÃO APLICADA"	"SISTEMAS EMBARCADOS E DISTRIBUIDOS"	"Control and history management based on the privacy of Ubiquitous environments."	"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2019"	"MULTI-DEVICE NOTIFICATIONS: A COMPARISON BETWEEN MQTT AND COAP"	"Não"	"5"	"JUAN FRANCISCO DE PAZ SANTANA"	"Sem Categoria"	"BIBLIOGRÁFICA"	"TRABALHO EM ANAIS"	""	""	"COMPUTAÇÃO APLICADA"	"SISTEMAS EMBARCADOS E DISTRIBUIDOS"	"Control and history management based on the privacy of Ubiquitous environments."	"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2019"	"MULTI-DEVICE NOTIFICATIONS: A COMPARISON BETWEEN MQTT AND COAP"	"Não"	"6"	"PAULA PRATA"	"Sem Categoria"	"BIBLIOGRÁFICA"	"TRABALHO EM ANAIS"	""	""	"COMPUTAÇÃO APLICADA"	"SISTEMAS EMBARCADOS E DISTRIBUIDOS"	"Control and history management based on the privacy of Ubiquitous environments."	"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2019"	"MULTI-DEVICE NOTIFICATIONS: A COMPARISON BETWEEN MQTT AND COAP"	"Não"	"7"	"VALDERI REIS QUIETINHO LEITHARDT"	"Docente"	"BIBLIOGRÁFICA"	"TRABALHO EM ANAIS"	""	""	"COMPUTAÇÃO APLICADA"	"SISTEMAS EMBARCADOS E DISTRIBUIDOS"	"Control and history management based on the privacy of Ubiquitous environments."	"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2019"	"MULTI-DEVICE NOTIFICATIONS: A COMPARISON BETWEEN MQTT AND COAP"	"Não"	""	""	""	"BIBLIOGRÁFICA"	"TRABALHO EM ANAIS"	"Cidade do evento"	"Porto"	"COMPUTAÇÃO APLICADA"	"SISTEMAS EMBARCADOS E DISTRIBUIDOS"	"Control and history management based on the privacy of Ubiquitous environments."	"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2019"	"MULTI-DEVICE NOTIFICATIONS: A COMPARISON BETWEEN MQTT AND COAP"	"Não"	""	""	""	"BIBLIOGRÁFICA"	"TRABALHO EM ANAIS"	"Divulgação"	"VÁRIOS"	"COMPUTAÇÃO APLICADA"	"SISTEMAS EMBARCADOS E DISTRIBUIDOS"	"Control and history management based on the privacy of Ubiquitous environments."	"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2019"	"MULTI-DEVICE NOTIFICATIONS: A COMPARISON BETWEEN MQTT AND COAP"	"Não"	""	""	""	"BIBLIOGRÁFICA"	"TRABALHO EM ANAIS"	"Edição / Número"	"13"	"COMPUTAÇÃO APLICADA"	"SISTEMAS EMBARCADOS E DISTRIBUIDOS"	"Control and history management based on the privacy of Ubiquitous environments."	"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2019"	"MULTI-DEVICE NOTIFICATIONS: A COMPARISON BETWEEN MQTT AND COAP"	"Não"	""	""	""	"BIBLIOGRÁFICA"	"TRABALHO EM ANAIS"	"Fascículo"	"-"	"COMPUTAÇÃO APLICADA"	"SISTEMAS EMBARCADOS E DISTRIBUIDOS"	"Control and history management based on the privacy of Ubiquitous environments."	"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2019"	"MULTI-DEVICE NOTIFICATIONS: A COMPARISON BETWEEN MQTT AND COAP"	"Não"	""	""	""	"BIBLIOGRÁFICA"	"TRABALHO EM ANAIS"	"Idioma"	"INGLES"	"COMPUTAÇÃO APLICADA"	"SISTEMAS EMBARCADOS E DISTRIBUIDOS"	"Control and history management based on the privacy of Ubiquitous environments."	"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2019"	"MULTI-DEVICE NOTIFICATIONS: A COMPARISON BETWEEN MQTT AND COAP"	"Não"	""	""	""	"BIBLIOGRÁFICA"	"TRABALHO EM ANAIS"	"ISBN/ISSN"	"-"	"COMPUTAÇÃO APLICADA"	"SISTEMAS EMBARCADOS E DISTRIBUIDOS"	"Control and history management based on the privacy of Ubiquitous environments."	"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2019"	"MULTI-DEVICE NOTIFICATIONS: A COMPARISON BETWEEN MQTT AND COAP"	"Não"	""	""	""	"BIBLIOGRÁFICA"	"TRABALHO EM ANAIS"	"Natureza"	"TRABALHO COMPLETO"	"COMPUTAÇÃO APLICADA"	"SISTEMAS EMBARCADOS E DISTRIBUIDOS"	"Control and history management based on the privacy of Ubiquitous environments."	"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2019"	"MULTI-DEVICE NOTIFICATIONS: A COMPARISON BETWEEN MQTT AND COAP"	"Não"	""	""	""	"BIBLIOGRÁFICA"	"TRABALHO EM ANAIS"	"Nome do evento"	"IARIA International Conference on Mobile Ubiquitous Computing, Systems, Services and Technologies"	"COMPUTAÇÃO APLICADA"	"SISTEMAS EMBARCADOS E DISTRIBUIDOS"	"Control and history management based on the privacy of Ubiquitous environments."	"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2019"	"MULTI-DEVICE NOTIFICATIONS: A COMPARISON BETWEEN MQTT AND COAP"	"Não"	""	""	""	"BIBLIOGRÁFICA"	"TRABALHO EM ANAIS"	"Número da página final"	"-"	"COMPUTAÇÃO APLICADA"	"SISTEMAS EMBARCADOS E DISTRIBUIDOS"	"Control and history management based on the privacy of Ubiquitous environments."	"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2019"	"MULTI-DEVICE NOTIFICATIONS: A COMPARISON BETWEEN MQTT AND COAP"	"Não"	""	""	""	"BIBLIOGRÁFICA"	"TRABALHO EM ANAIS"	"Número da página inicial"	"-"	"COMPUTAÇÃO APLICADA"	"SISTEMAS EMBARCADOS E DISTRIBUIDOS"	"Control and history management based on the privacy of Ubiquitous environments."	"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2019"	"MULTI-DEVICE NOTIFICATIONS: A COMPARISON BETWEEN MQTT AND COAP"	"Não"	""	""	""	"BIBLIOGRÁFICA"	"TRABALHO EM ANAIS"	"Observação"	"Trabalho conjunto de docentes e discentes do PPGC"	"COMPUTAÇÃO APLICADA"	"SISTEMAS EMBARCADOS E DISTRIBUIDOS"	"Control and history management based on the privacy of Ubiquitous environments."	"Não"
