"Sigla da IES"	"Instituição de Ensino"	"Código do Programa"	"Programa"	"Ano da Publicação"	"Título"	"Produção Glosada?"	"Ordem"	"Autor"	"Categoria"	"Tipo de Produção"	"Subtipo"	"Nome do Detalhamento"	"Valor do Detalhamento"	"Área de Concentração"	"Linha de Pesquisa"	"Projeto de Pesquisa"	"A Produção é vinculada a Trabalho de Conclusão?"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2017"	"MECHANISMS TO PROVIDE FAULT TOLERANCE TO A NETWORK-ON-CHIP"	"Não"	"3"	"EDUARDO AUGUSTO BEZERRA"	"Participante Externo"	"BIBLIOGRÁFICA"	"ARTIGO EM PERIÓDICO"	""	""	"COMPUTAÇÃO APLICADA"	"SISTEMAS EMBARCADOS E DISTRIBUIDOS"	"SOCIN-SEC: PROVIMENTO DE SEGURANÇA EM REDE-EM-CHIP"	"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2017"	"MECHANISMS TO PROVIDE FAULT TOLERANCE TO A NETWORK-ON-CHIP"	"Não"	"4"	"CESAR ALBENES ZEFERINO"	"Docente"	"BIBLIOGRÁFICA"	"ARTIGO EM PERIÓDICO"	""	""	"COMPUTAÇÃO APLICADA"	"SISTEMAS EMBARCADOS E DISTRIBUIDOS"	"SOCIN-SEC: PROVIMENTO DE SEGURANÇA EM REDE-EM-CHIP"	"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2017"	"MECHANISMS TO PROVIDE FAULT TOLERANCE TO A NETWORK-ON-CHIP"	"Não"	""	""	""	"BIBLIOGRÁFICA"	"ARTIGO EM PERIÓDICO"	"Cidade"	"-"	"COMPUTAÇÃO APLICADA"	"SISTEMAS EMBARCADOS E DISTRIBUIDOS"	"SOCIN-SEC: PROVIMENTO DE SEGURANÇA EM REDE-EM-CHIP"	"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2017"	"MECHANISMS TO PROVIDE FAULT TOLERANCE TO A NETWORK-ON-CHIP"	"Não"	""	""	""	"BIBLIOGRÁFICA"	"ARTIGO EM PERIÓDICO"	"Divulgação"	"MEIO DIGITAL"	"COMPUTAÇÃO APLICADA"	"SISTEMAS EMBARCADOS E DISTRIBUIDOS"	"SOCIN-SEC: PROVIMENTO DE SEGURANÇA EM REDE-EM-CHIP"	"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2017"	"MECHANISMS TO PROVIDE FAULT TOLERANCE TO A NETWORK-ON-CHIP"	"Não"	""	""	""	"BIBLIOGRÁFICA"	"ARTIGO EM PERIÓDICO"	"DOI"	"10.1109/tla.2017.7932690"	"COMPUTAÇÃO APLICADA"	"SISTEMAS EMBARCADOS E DISTRIBUIDOS"	"SOCIN-SEC: PROVIMENTO DE SEGURANÇA EM REDE-EM-CHIP"	"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2017"	"MECHANISMS TO PROVIDE FAULT TOLERANCE TO A NETWORK-ON-CHIP"	"Não"	""	""	""	"BIBLIOGRÁFICA"	"ARTIGO EM PERIÓDICO"	"Fascículo"	"-"	"COMPUTAÇÃO APLICADA"	"SISTEMAS EMBARCADOS E DISTRIBUIDOS"	"SOCIN-SEC: PROVIMENTO DE SEGURANÇA EM REDE-EM-CHIP"	"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2017"	"MECHANISMS TO PROVIDE FAULT TOLERANCE TO A NETWORK-ON-CHIP"	"Não"	""	""	""	"BIBLIOGRÁFICA"	"ARTIGO EM PERIÓDICO"	"Idioma"	"PORTUGUES"	"COMPUTAÇÃO APLICADA"	"SISTEMAS EMBARCADOS E DISTRIBUIDOS"	"SOCIN-SEC: PROVIMENTO DE SEGURANÇA EM REDE-EM-CHIP"	"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2017"	"MECHANISMS TO PROVIDE FAULT TOLERANCE TO A NETWORK-ON-CHIP"	"Não"	""	""	""	"BIBLIOGRÁFICA"	"ARTIGO EM PERIÓDICO"	"Idioma"	"Português"	"COMPUTAÇÃO APLICADA"	"SISTEMAS EMBARCADOS E DISTRIBUIDOS"	"SOCIN-SEC: PROVIMENTO DE SEGURANÇA EM REDE-EM-CHIP"	"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2017"	"MECHANISMS TO PROVIDE FAULT TOLERANCE TO A NETWORK-ON-CHIP"	"Não"	""	""	""	"BIBLIOGRÁFICA"	"ARTIGO EM PERIÓDICO"	"ISSN / Título do periódico"	"1548-0992 / (1548-0992) REVISTA IEEE AMÉRICA LATINA"	"COMPUTAÇÃO APLICADA"	"SISTEMAS EMBARCADOS E DISTRIBUIDOS"	"SOCIN-SEC: PROVIMENTO DE SEGURANÇA EM REDE-EM-CHIP"	"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2017"	"MECHANISMS TO PROVIDE FAULT TOLERANCE TO A NETWORK-ON-CHIP"	"Não"	""	""	""	"BIBLIOGRÁFICA"	"ARTIGO EM PERIÓDICO"	"Natureza"	"Completo"	"COMPUTAÇÃO APLICADA"	"SISTEMAS EMBARCADOS E DISTRIBUIDOS"	"SOCIN-SEC: PROVIMENTO DE SEGURANÇA EM REDE-EM-CHIP"	"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2017"	"MECHANISMS TO PROVIDE FAULT TOLERANCE TO A NETWORK-ON-CHIP"	"Não"	""	""	""	"BIBLIOGRÁFICA"	"ARTIGO EM PERIÓDICO"	"Nome da editora"	"-"	"COMPUTAÇÃO APLICADA"	"SISTEMAS EMBARCADOS E DISTRIBUIDOS"	"SOCIN-SEC: PROVIMENTO DE SEGURANÇA EM REDE-EM-CHIP"	"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2017"	"MECHANISMS TO PROVIDE FAULT TOLERANCE TO A NETWORK-ON-CHIP"	"Não"	""	""	""	"BIBLIOGRÁFICA"	"ARTIGO EM PERIÓDICO"	"Número da página final"	"1042"	"COMPUTAÇÃO APLICADA"	"SISTEMAS EMBARCADOS E DISTRIBUIDOS"	"SOCIN-SEC: PROVIMENTO DE SEGURANÇA EM REDE-EM-CHIP"	"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2017"	"MECHANISMS TO PROVIDE FAULT TOLERANCE TO A NETWORK-ON-CHIP"	"Não"	""	""	""	"BIBLIOGRÁFICA"	"ARTIGO EM PERIÓDICO"	"Número da página inicial"	"1034"	"COMPUTAÇÃO APLICADA"	"SISTEMAS EMBARCADOS E DISTRIBUIDOS"	"SOCIN-SEC: PROVIMENTO DE SEGURANÇA EM REDE-EM-CHIP"	"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2017"	"MECHANISMS TO PROVIDE FAULT TOLERANCE TO A NETWORK-ON-CHIP"	"Não"	""	""	""	"BIBLIOGRÁFICA"	"ARTIGO EM PERIÓDICO"	"Número do DOI"	"10.1109/tla.2017.7932690"	"COMPUTAÇÃO APLICADA"	"SISTEMAS EMBARCADOS E DISTRIBUIDOS"	"SOCIN-SEC: PROVIMENTO DE SEGURANÇA EM REDE-EM-CHIP"	"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2017"	"MECHANISMS TO PROVIDE FAULT TOLERANCE TO A NETWORK-ON-CHIP"	"Não"	""	""	""	"BIBLIOGRÁFICA"	"ARTIGO EM PERIÓDICO"	"Observação"	"-"	"COMPUTAÇÃO APLICADA"	"SISTEMAS EMBARCADOS E DISTRIBUIDOS"	"SOCIN-SEC: PROVIMENTO DE SEGURANÇA EM REDE-EM-CHIP"	"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2017"	"MECHANISMS TO PROVIDE FAULT TOLERANCE TO A NETWORK-ON-CHIP"	"Não"	""	""	""	"BIBLIOGRÁFICA"	"ARTIGO EM PERIÓDICO"	"Série"	"6"	"COMPUTAÇÃO APLICADA"	"SISTEMAS EMBARCADOS E DISTRIBUIDOS"	"SOCIN-SEC: PROVIMENTO DE SEGURANÇA EM REDE-EM-CHIP"	"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2017"	"MECHANISMS TO PROVIDE FAULT TOLERANCE TO A NETWORK-ON-CHIP"	"Não"	""	""	""	"BIBLIOGRÁFICA"	"ARTIGO EM PERIÓDICO"	"URL"	"[http://www.ewh.ieee.org/reg/9/etrans/ieee/issues/vol15/vol15issue06June2017/15TLA6_05FelskiPereira.pdf]"	"COMPUTAÇÃO APLICADA"	"SISTEMAS EMBARCADOS E DISTRIBUIDOS"	"SOCIN-SEC: PROVIMENTO DE SEGURANÇA EM REDE-EM-CHIP"	"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2017"	"MECHANISMS TO PROVIDE FAULT TOLERANCE TO A NETWORK-ON-CHIP"	"Não"	""	""	""	"BIBLIOGRÁFICA"	"ARTIGO EM PERIÓDICO"	"URL do DOI"	"-"	"COMPUTAÇÃO APLICADA"	"SISTEMAS EMBARCADOS E DISTRIBUIDOS"	"SOCIN-SEC: PROVIMENTO DE SEGURANÇA EM REDE-EM-CHIP"	"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2017"	"MECHANISMS TO PROVIDE FAULT TOLERANCE TO A NETWORK-ON-CHIP"	"Não"	""	""	""	"BIBLIOGRÁFICA"	"ARTIGO EM PERIÓDICO"	"Volume"	"15"	"COMPUTAÇÃO APLICADA"	"SISTEMAS EMBARCADOS E DISTRIBUIDOS"	"SOCIN-SEC: PROVIMENTO DE SEGURANÇA EM REDE-EM-CHIP"	"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2017"	"MODELO DE PREDIÇÃO DE FORMAS AQUÁTICAS DO MOSQUITO AEDES AEGYPTI"	"Não"	"1"	"IVAN GALVAGNO"	"Discente - null"	"BIBLIOGRÁFICA"	"TRABALHO EM ANAIS"	""	""	"COMPUTAÇÃO APLICADA"	"SISTEMAS INTELIGENTES"	"Método de Programação Matemática para Modularidade por Densidade com Sinais"	"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2017"	"MODELO DE PREDIÇÃO DE FORMAS AQUÁTICAS DO MOSQUITO AEDES AEGYPTI"	"Não"	"2"	"RAFAEL DE SANTIAGO"	"Docente"	"BIBLIOGRÁFICA"	"TRABALHO EM ANAIS"	""	""	"COMPUTAÇÃO APLICADA"	"SISTEMAS INTELIGENTES"	"Método de Programação Matemática para Modularidade por Densidade com Sinais"	"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2017"	"MODELO DE PREDIÇÃO DE FORMAS AQUÁTICAS DO MOSQUITO AEDES AEGYPTI"	"Não"	""	""	""	"BIBLIOGRÁFICA"	"TRABALHO EM ANAIS"	"Cidade do evento"	"Blumenau"	"COMPUTAÇÃO APLICADA"	"SISTEMAS INTELIGENTES"	"Método de Programação Matemática para Modularidade por Densidade com Sinais"	"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2017"	"MODELO DE PREDIÇÃO DE FORMAS AQUÁTICAS DO MOSQUITO AEDES AEGYPTI"	"Não"	""	""	""	"BIBLIOGRÁFICA"	"TRABALHO EM ANAIS"	"Divulgação"	"MEIO DIGITAL"	"COMPUTAÇÃO APLICADA"	"SISTEMAS INTELIGENTES"	"Método de Programação Matemática para Modularidade por Densidade com Sinais"	"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2017"	"MODELO DE PREDIÇÃO DE FORMAS AQUÁTICAS DO MOSQUITO AEDES AEGYPTI"	"Não"	""	""	""	"BIBLIOGRÁFICA"	"TRABALHO EM ANAIS"	"Edição / Número"	"-"	"COMPUTAÇÃO APLICADA"	"SISTEMAS INTELIGENTES"	"Método de Programação Matemática para Modularidade por Densidade com Sinais"	"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2017"	"MODELO DE PREDIÇÃO DE FORMAS AQUÁTICAS DO MOSQUITO AEDES AEGYPTI"	"Não"	""	""	""	"BIBLIOGRÁFICA"	"TRABALHO EM ANAIS"	"Fascículo"	"-"	"COMPUTAÇÃO APLICADA"	"SISTEMAS INTELIGENTES"	"Método de Programação Matemática para Modularidade por Densidade com Sinais"	"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2017"	"MODELO DE PREDIÇÃO DE FORMAS AQUÁTICAS DO MOSQUITO AEDES AEGYPTI"	"Não"	""	""	""	"BIBLIOGRÁFICA"	"TRABALHO EM ANAIS"	"Idioma"	"PORTUGUES"	"COMPUTAÇÃO APLICADA"	"SISTEMAS INTELIGENTES"	"Método de Programação Matemática para Modularidade por Densidade com Sinais"	"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2017"	"MODELO DE PREDIÇÃO DE FORMAS AQUÁTICAS DO MOSQUITO AEDES AEGYPTI"	"Não"	""	""	""	"BIBLIOGRÁFICA"	"TRABALHO EM ANAIS"	"Idioma"	"Português"	"COMPUTAÇÃO APLICADA"	"SISTEMAS INTELIGENTES"	"Método de Programação Matemática para Modularidade por Densidade com Sinais"	"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2017"	"MODELO DE PREDIÇÃO DE FORMAS AQUÁTICAS DO MOSQUITO AEDES AEGYPTI"	"Não"	""	""	""	"BIBLIOGRÁFICA"	"TRABALHO EM ANAIS"	"ISBN/ISSN"	"-"	"COMPUTAÇÃO APLICADA"	"SISTEMAS INTELIGENTES"	"Método de Programação Matemática para Modularidade por Densidade com Sinais"	"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2017"	"MODELO DE PREDIÇÃO DE FORMAS AQUÁTICAS DO MOSQUITO AEDES AEGYPTI"	"Não"	""	""	""	"BIBLIOGRÁFICA"	"TRABALHO EM ANAIS"	"Natureza"	"RESUMO EXPANDIDO"	"COMPUTAÇÃO APLICADA"	"SISTEMAS INTELIGENTES"	"Método de Programação Matemática para Modularidade por Densidade com Sinais"	"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2017"	"MODELO DE PREDIÇÃO DE FORMAS AQUÁTICAS DO MOSQUITO AEDES AEGYPTI"	"Não"	""	""	""	"BIBLIOGRÁFICA"	"TRABALHO EM ANAIS"	"Nome do evento"	"XLIX Simpósio Brasileiro de Pesquisa Operacional"	"COMPUTAÇÃO APLICADA"	"SISTEMAS INTELIGENTES"	"Método de Programação Matemática para Modularidade por Densidade com Sinais"	"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2017"	"MODELO DE PREDIÇÃO DE FORMAS AQUÁTICAS DO MOSQUITO AEDES AEGYPTI"	"Não"	""	""	""	"BIBLIOGRÁFICA"	"TRABALHO EM ANAIS"	"Número da página final"	"-"	"COMPUTAÇÃO APLICADA"	"SISTEMAS INTELIGENTES"	"Método de Programação Matemática para Modularidade por Densidade com Sinais"	"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2017"	"MODELO DE PREDIÇÃO DE FORMAS AQUÁTICAS DO MOSQUITO AEDES AEGYPTI"	"Não"	""	""	""	"BIBLIOGRÁFICA"	"TRABALHO EM ANAIS"	"Número da página inicial"	"-"	"COMPUTAÇÃO APLICADA"	"SISTEMAS INTELIGENTES"	"Método de Programação Matemática para Modularidade por Densidade com Sinais"	"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2017"	"MODELO DE PREDIÇÃO DE FORMAS AQUÁTICAS DO MOSQUITO AEDES AEGYPTI"	"Não"	""	""	""	"BIBLIOGRÁFICA"	"TRABALHO EM ANAIS"	"Observação"	"-"	"COMPUTAÇÃO APLICADA"	"SISTEMAS INTELIGENTES"	"Método de Programação Matemática para Modularidade por Densidade com Sinais"	"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2017"	"MODELO DE PREDIÇÃO DE FORMAS AQUÁTICAS DO MOSQUITO AEDES AEGYPTI"	"Não"	""	""	""	"BIBLIOGRÁFICA"	"TRABALHO EM ANAIS"	"País"	"Brasil"	"COMPUTAÇÃO APLICADA"	"SISTEMAS INTELIGENTES"	"Método de Programação Matemática para Modularidade por Densidade com Sinais"	"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2017"	"MODELO DE PREDIÇÃO DE FORMAS AQUÁTICAS DO MOSQUITO AEDES AEGYPTI"	"Não"	""	""	""	"BIBLIOGRÁFICA"	"TRABALHO EM ANAIS"	"Série"	"-"	"COMPUTAÇÃO APLICADA"	"SISTEMAS INTELIGENTES"	"Método de Programação Matemática para Modularidade por Densidade com Sinais"	"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2017"	"MODELO DE PREDIÇÃO DE FORMAS AQUÁTICAS DO MOSQUITO AEDES AEGYPTI"	"Não"	""	""	""	"BIBLIOGRÁFICA"	"TRABALHO EM ANAIS"	"Título dos Anais"	"Anais do XLIX Simpósio Brasileiro de Pesquisa Operacional"	"COMPUTAÇÃO APLICADA"	"SISTEMAS INTELIGENTES"	"Método de Programação Matemática para Modularidade por Densidade com Sinais"	"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2017"	"MODELO DE PREDIÇÃO DE FORMAS AQUÁTICAS DO MOSQUITO AEDES AEGYPTI"	"Não"	""	""	""	"BIBLIOGRÁFICA"	"TRABALHO EM ANAIS"	"URL"	"[http://www.sbpo2017.iltc.br/pdf/168064.pdf]"	"COMPUTAÇÃO APLICADA"	"SISTEMAS INTELIGENTES"	"Método de Programação Matemática para Modularidade por Densidade com Sinais"	"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2017"	"MODELO DE PREDIÇÃO DE FORMAS AQUÁTICAS DO MOSQUITO AEDES AEGYPTI"	"Não"	""	""	""	"BIBLIOGRÁFICA"	"TRABALHO EM ANAIS"	"Volume"	"1"	"COMPUTAÇÃO APLICADA"	"SISTEMAS INTELIGENTES"	"Método de Programação Matemática para Modularidade por Densidade com Sinais"	"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2017"	"NEW USER INTERFACE USING A SINGLE BRAILLE CELL APPROACH"	"Não"	"1"	"MARCELO BERNART SCHMIDT"	"Egresso - null"	"BIBLIOGRÁFICA"	"ARTIGO EM PERIÓDICO"	""	""	"COMPUTAÇÃO APLICADA"	"SISTEMAS EMBARCADOS E DISTRIBUIDOS"	"DISPLAY BRAILLE ECONÔMICO"	"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2017"	"NEW USER INTERFACE USING A SINGLE BRAILLE CELL APPROACH"	"Não"	"2"	"ROBERT CHRISTIAN MORTIMER"	"Participante Externo"	"BIBLIOGRÁFICA"	"ARTIGO EM PERIÓDICO"	""	""	"COMPUTAÇÃO APLICADA"	"SISTEMAS EMBARCADOS E DISTRIBUIDOS"	"DISPLAY BRAILLE ECONÔMICO"	"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2017"	"NEW USER INTERFACE USING A SINGLE BRAILLE CELL APPROACH"	"Não"	"3"	"ALEJANDRO RAFAEL GARCIA RAMIREZ"	"Docente"	"BIBLIOGRÁFICA"	"ARTIGO EM PERIÓDICO"	""	""	"COMPUTAÇÃO APLICADA"	"SISTEMAS EMBARCADOS E DISTRIBUIDOS"	"DISPLAY BRAILLE ECONÔMICO"	"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2017"	"NEW USER INTERFACE USING A SINGLE BRAILLE CELL APPROACH"	"Não"	""	""	""	"BIBLIOGRÁFICA"	"ARTIGO EM PERIÓDICO"	"Cidade"	"Porto Alegre"	"COMPUTAÇÃO APLICADA"	"SISTEMAS EMBARCADOS E DISTRIBUIDOS"	"DISPLAY BRAILLE ECONÔMICO"	"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2017"	"NEW USER INTERFACE USING A SINGLE BRAILLE CELL APPROACH"	"Não"	""	""	""	"BIBLIOGRÁFICA"	"ARTIGO EM PERIÓDICO"	"Divulgação"	"MEIO DIGITAL"	"COMPUTAÇÃO APLICADA"	"SISTEMAS EMBARCADOS E DISTRIBUIDOS"	"DISPLAY BRAILLE ECONÔMICO"	"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2017"	"NEW USER INTERFACE USING A SINGLE BRAILLE CELL APPROACH"	"Não"	""	""	""	"BIBLIOGRÁFICA"	"ARTIGO EM PERIÓDICO"	"DOI"	"-"	"COMPUTAÇÃO APLICADA"	"SISTEMAS EMBARCADOS E DISTRIBUIDOS"	"DISPLAY BRAILLE ECONÔMICO"	"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2017"	"NEW USER INTERFACE USING A SINGLE BRAILLE CELL APPROACH"	"Não"	""	""	""	"BIBLIOGRÁFICA"	"ARTIGO EM PERIÓDICO"	"Fascículo"	"-"	"COMPUTAÇÃO APLICADA"	"SISTEMAS EMBARCADOS E DISTRIBUIDOS"	"DISPLAY BRAILLE ECONÔMICO"	"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2017"	"NEW USER INTERFACE USING A SINGLE BRAILLE CELL APPROACH"	"Não"	""	""	""	"BIBLIOGRÁFICA"	"ARTIGO EM PERIÓDICO"	"Idioma"	"INGLES"	"COMPUTAÇÃO APLICADA"	"SISTEMAS EMBARCADOS E DISTRIBUIDOS"	"DISPLAY BRAILLE ECONÔMICO"	"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2017"	"NEW USER INTERFACE USING A SINGLE BRAILLE CELL APPROACH"	"Não"	""	""	""	"BIBLIOGRÁFICA"	"ARTIGO EM PERIÓDICO"	"Idioma"	"Inglês"	"COMPUTAÇÃO APLICADA"	"SISTEMAS EMBARCADOS E DISTRIBUIDOS"	"DISPLAY BRAILLE ECONÔMICO"	"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2017"	"NEW USER INTERFACE USING A SINGLE BRAILLE CELL APPROACH"	"Não"	""	""	""	"BIBLIOGRÁFICA"	"ARTIGO EM PERIÓDICO"	"ISSN / Título do periódico"	"1982-1654 / (1982-1654) INFORMÁTICA NA EDUCAÇÃO"	"COMPUTAÇÃO APLICADA"	"SISTEMAS EMBARCADOS E DISTRIBUIDOS"	"DISPLAY BRAILLE ECONÔMICO"	"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2017"	"NEW USER INTERFACE USING A SINGLE BRAILLE CELL APPROACH"	"Não"	""	""	""	"BIBLIOGRÁFICA"	"ARTIGO EM PERIÓDICO"	"Natureza"	"Completo"	"COMPUTAÇÃO APLICADA"	"SISTEMAS EMBARCADOS E DISTRIBUIDOS"	"DISPLAY BRAILLE ECONÔMICO"	"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2017"	"NEW USER INTERFACE USING A SINGLE BRAILLE CELL APPROACH"	"Não"	""	""	""	"BIBLIOGRÁFICA"	"ARTIGO EM PERIÓDICO"	"Nome da editora"	"UFRGS"	"COMPUTAÇÃO APLICADA"	"SISTEMAS EMBARCADOS E DISTRIBUIDOS"	"DISPLAY BRAILLE ECONÔMICO"	"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2017"	"NEW USER INTERFACE USING A SINGLE BRAILLE CELL APPROACH"	"Não"	""	""	""	"BIBLIOGRÁFICA"	"ARTIGO EM PERIÓDICO"	"Número da página final"	"12"	"COMPUTAÇÃO APLICADA"	"SISTEMAS EMBARCADOS E DISTRIBUIDOS"	"DISPLAY BRAILLE ECONÔMICO"	"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2017"	"NEW USER INTERFACE USING A SINGLE BRAILLE CELL APPROACH"	"Não"	""	""	""	"BIBLIOGRÁFICA"	"ARTIGO EM PERIÓDICO"	"Número da página inicial"	"1"	"COMPUTAÇÃO APLICADA"	"SISTEMAS EMBARCADOS E DISTRIBUIDOS"	"DISPLAY BRAILLE ECONÔMICO"	"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2017"	"NEW USER INTERFACE USING A SINGLE BRAILLE CELL APPROACH"	"Não"	""	""	""	"BIBLIOGRÁFICA"	"ARTIGO EM PERIÓDICO"	"Número do DOI"	"-"	"COMPUTAÇÃO APLICADA"	"SISTEMAS EMBARCADOS E DISTRIBUIDOS"	"DISPLAY BRAILLE ECONÔMICO"	"Não"
